,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,encoding_pair,encoding_type,gender,identity,meta,original_index,original_tiltLR,original_tiltUD,race,response,retrieval_condition,tiltLR,tiltUD,tilt_change,tilt_difference,original_tilt,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender_other,latinx,session_id,study_id,subject_id,meta_new,meta_old,new_gender,new_identity,new_index,new_race,new_tiltLR,new_tiltUD,old_encoding_pair,old_encoding_type,old_gender,old_identity,old_index,old_original_index,old_original_tiltLR,old_original_tiltUD,old_race,old_tiltLR,old_tiltUD,stimuli
9310,62670a2406b19921fe99d4fa,Chrome,,main_task,0.0,2.0,chris,"4/25/2022, 4:52:52 PM",6edmwrn8v00wf2oo2ojd,0.0-119.0-0.0,pilot_prolific_afc,37,,,,,,,3557.899999976158,<p><img src='../stimuli/version1_gray_lm/id031_25R_U.png'></img><img src='../stimuli/version1_gray_lm/id152_00C_C.png'></img></p>,513976.0,,130.0,3.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '42', 'lighting': 'q', 'race_guess': 'u', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '446', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",woman,031,0.0,white,25R,U,155,oddity,woman,152,1.0,33.0,50L,C,white,00C,C,"['../stimuli/version1_gray_lm/id031_25R_U.png', '../stimuli/version1_gray_lm/id152_00C_C.png']"
9311,62670a2606b19921fe99d4fb,Chrome,,main_task,1.0,2.0,chris,"4/25/2022, 4:52:54 PM",6edmwrn8v00wf2oo2ojd,0.0-119.1-0.1,pilot_prolific_afc,39,,,,,,,1359.1999999284744,<p><img src='../stimuli/version1_gray_lm/id031_25R_U.png'></img><img src='../stimuli/version1_gray_lm/id152_00C_C.png'></img></p>,516280.0,,132.0,4.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '42', 'lighting': 'q', 'race_guess': 'u', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '446', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",woman,031,0.0,white,25R,U,155,oddity,woman,152,1.0,33.0,50L,C,white,00C,C,"['../stimuli/version1_gray_lm/id031_25R_U.png', '../stimuli/version1_gray_lm/id152_00C_C.png']"
9312,62670a2b06b19921fe99d4fc,Chrome,,main_task,0.0,1.0,chris,"4/25/2022, 4:52:59 PM",6edmwrn8v00wf2oo2ojd,0.0-120.0-0.0,pilot_prolific_afc,39,,,,,,,3896.899999976158,<p><img src='../stimuli/version1_gray_lm/id102_00C_U.png'></img><img src='../stimuli/version1_gray_lm/id050_25L_U.png'></img></p>,521065.0,,134.0,5.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '70', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '283', 'lighting': 't', 'race_guess': 'i', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'pottu', 'race_common': 'white', 'gender_common': 'woman'}",man,050,1.0,white,25L,U,084,oddity,woman,102,0.0,5.0,00C,U,white,00C,U,"['../stimuli/version1_gray_lm/id102_00C_U.png', '../stimuli/version1_gray_lm/id050_25L_U.png']"
9313,62670a2d06b19921fe99d4fd,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 4:53:01 PM",6edmwrn8v00wf2oo2ojd,0.0-120.1-0.1,pilot_prolific_afc,37,,,,,,,1311.3000000715256,<p><img src='../stimuli/version1_gray_lm/id102_00C_U.png'></img><img src='../stimuli/version1_gray_lm/id050_25L_U.png'></img></p>,523146.0,,136.0,6.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '70', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '283', 'lighting': 't', 'race_guess': 'i', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'pottu', 'race_common': 'white', 'gender_common': 'woman'}",man,050,1.0,white,25L,U,084,oddity,woman,102,0.0,5.0,00C,U,white,00C,U,"['../stimuli/version1_gray_lm/id102_00C_U.png', '../stimuli/version1_gray_lm/id050_25L_U.png']"
9314,62670a3606b19921fe99d4fe,Chrome,,main_task,0.0,1.0,chris,"4/25/2022, 4:53:10 PM",6edmwrn8v00wf2oo2ojd,0.0-122.0,pilot_prolific_afc,39,,,,,,,4400.5,<p><img src='../stimuli/version1_gray_lm/id127_00C_C.png'></img><img src='../stimuli/version1_gray_lm/id019_50R_U.png'></img></p>,532808.0,,139.0,1.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '23', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'u', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '435', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'bandana', 'race_common': 'black', 'gender_common': 'woman'}",woman,019,1.0,black,50R,U,140,oddity,woman,127,0.0,25.0,50L,C,black,00C,C,"['../stimuli/version1_gray_lm/id127_00C_C.png', '../stimuli/version1_gray_lm/id019_50R_U.png']"
9315,62670a3b06b19921fe99d4ff,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 4:53:15 PM",6edmwrn8v00wf2oo2ojd,0.0-124.0,pilot_prolific_afc,37,,,,,,,4251.700000047684,<p><img src='../stimuli/version1_gray_lm/id124_25R_C.png'></img><img src='../stimuli/version1_gray_lm/id027_25L_U.png'></img></p>,537797.0,,141.0,2.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '37', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '431', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'u', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}",woman,027,1.0,black,25L,U,083,oddity,man,124,0.0,22.0,25R,C,black,25R,C,"['../stimuli/version1_gray_lm/id124_25R_C.png', '../stimuli/version1_gray_lm/id027_25L_U.png']"
9316,62670a4106b19921fe99d500,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 4:53:20 PM",6edmwrn8v00wf2oo2ojd,0.0-126.0,pilot_prolific_afc,37,,,,,,,4533.100000023842,<p><img src='../stimuli/version1_gray_lm/id113_00C_D.png'></img><img src='../stimuli/version1_gray_lm/id090_25R_U.png'></img></p>,542866.0,,143.0,3.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '259', 'lighting': 'v', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '407', 'lighting': 'x', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}",man,090,1.0,black,25R,U,040,oddity,man,113,0.0,9.0,50R,D,black,00C,D,"['../stimuli/version1_gray_lm/id113_00C_D.png', '../stimuli/version1_gray_lm/id090_25R_U.png']"
9317,62670a4706b19921fe99d501,Chrome,,main_task,1.0,2.0,chris,"4/25/2022, 4:53:27 PM",6edmwrn8v00wf2oo2ojd,0.0-128.0,pilot_prolific_afc,39,,,,,,,5565.100000023842,<p><img src='../stimuli/version1_gray_lm/id069_50L_C.png'></img><img src='../stimuli/version1_gray_lm/id103_00C_U.png'></img></p>,549360.0,,145.0,4.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '218', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '285', 'lighting': 'v', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",woman,069,0.0,black,50L,C,016,oddity,woman,103,1.0,0.0,00C,U,black,00C,U,"['../stimuli/version1_gray_lm/id069_50L_C.png', '../stimuli/version1_gray_lm/id103_00C_U.png']"
9318,62670a4e06b19921fe99d502,Chrome,,main_task,0.0,1.0,chris,"4/25/2022, 4:53:34 PM",6edmwrn8v00wf2oo2ojd,0.0-130.0,pilot_prolific_afc,39,,,,,,,6685.899999976158,<p><img src='../stimuli/version1_gray_lm/id132_00C_U.png'></img><img src='../stimuli/version1_gray_lm/id065_50L_U.png'></img></p>,556631.0,,147.0,5.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '206', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '450', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}",man,065,1.0,black,50L,U,004,oddity,man,132,0.0,28.0,00C,U,black,00C,U,"['../stimuli/version1_gray_lm/id132_00C_U.png', '../stimuli/version1_gray_lm/id065_50L_U.png']"
9319,62670a5606b19921fe99d503,Chrome,,main_task,0.0,2.0,chris,"4/25/2022, 4:53:42 PM",6edmwrn8v00wf2oo2ojd,0.0-132.0,pilot_prolific_afc,37,,,,,,,7088.100000023842,<p><img src='../stimuli/version1_gray_lm/id063_00C_C.png'></img><img src='../stimuli/version1_gray_lm/id101_50L_D.png'></img></p>,564296.0,,149.0,6.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '203', 'lighting': 'u', 'race_guess': 'i', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '281', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",man,063,0.0,white,00C,C,007,oddity,woman,101,1.0,1.0,00C,D,white,50L,D,"['../stimuli/version1_gray_lm/id063_00C_C.png', '../stimuli/version1_gray_lm/id101_50L_D.png']"
9320,62670a5b06b19921fe99d504,Chrome,,main_task,1.0,2.0,chris,"4/25/2022, 4:53:47 PM",6edmwrn8v00wf2oo2ojd,0.0-134.0,pilot_prolific_afc,39,,,,,,,3938.7999999523163,<p><img src='../stimuli/version1_gray_lm/id080_00C_U.png'></img><img src='../stimuli/version1_gray_lm/id143_25L_U.png'></img></p>,568899.0,,151.0,7.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '240', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '90', 'lighting': 'q', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'white', 'gender_common': 'man'}",man,080,0.0,white,00C,U,074,oddity,man,143,1.0,23.0,25L,U,white,25L,U,"['../stimuli/version1_gray_lm/id080_00C_U.png', '../stimuli/version1_gray_lm/id143_25L_U.png']"
9321,62670a6306b19921fe99d505,Chrome,,main_task,0.0,1.0,chris,"4/25/2022, 4:53:55 PM",6edmwrn8v00wf2oo2ojd,0.0-136.0,pilot_prolific_afc,39,,,,,,,7740.399999976158,<p><img src='../stimuli/version1_gray_lm/id121_50R_U.png'></img><img src='../stimuli/version1_gray_lm/id030_00C_D.png'></img></p>,577201.0,,153.0,8.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '41', 'lighting': 'r', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '423', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,030,1.0,black,00C,D,058,oddity,man,121,0.0,17.0,00C,U,black,50R,U,"['../stimuli/version1_gray_lm/id121_50R_U.png', '../stimuli/version1_gray_lm/id030_00C_D.png']"
9322,62670a6706b19921fe99d506,Chrome,,main_task,0.0,2.0,chris,"4/25/2022, 4:53:59 PM",6edmwrn8v00wf2oo2ojd,0.0-138.0,pilot_prolific_afc,37,,,,,,,3729.100000023842,<p><img src='../stimuli/version1_gray_lm/id093_00C_U.png'></img><img src='../stimuli/version1_gray_lm/id116_50R_C.png'></img></p>,581482.0,,155.0,9.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '263', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '414', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",man,093,0.0,white,00C,U,092,oddity,man,116,1.0,13.0,50R,C,white,50R,C,"['../stimuli/version1_gray_lm/id093_00C_U.png', '../stimuli/version1_gray_lm/id116_50R_C.png']"
9323,62670a6b06b19921fe99d507,Chrome,,main_task,0.0,1.0,chris,"4/25/2022, 4:54:03 PM",6edmwrn8v00wf2oo2ojd,0.0-140.0,pilot_prolific_afc,39,,,,,,,3573.8000000715256,<p><img src='../stimuli/version1_gray_lm/id145_00C_C.png'></img><img src='../stimuli/version1_gray_lm/id041_25L_C.png'></img></p>,585616.0,,157.0,10.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '56', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '230', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}",man,041,1.0,white,25L,C,034,oddity,man,145,0.0,24.0,50L,C,white,00C,C,"['../stimuli/version1_gray_lm/id145_00C_C.png', '../stimuli/version1_gray_lm/id041_25L_C.png']"
9324,62670a7206b19921fe99d508,Chrome,,main_task,1.0,2.0,chris,"4/25/2022, 4:54:10 PM",6edmwrn8v00wf2oo2ojd,0.0-142.0,pilot_prolific_afc,39,,,,,,,6462.099999904633,<p><img src='../stimuli/version1_gray_lm/id068_50L_D.png'></img><img src='../stimuli/version1_gray_lm/id117_00C_D.png'></img></p>,592671.0,,159.0,11.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '213', 'lighting': 'u', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '417', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}",woman,068,0.0,black,50L,D,081,oddity,man,117,1.0,11.0,00C,D,black,00C,D,"['../stimuli/version1_gray_lm/id068_50L_D.png', '../stimuli/version1_gray_lm/id117_00C_D.png']"
9325,62670a7906b19921fe99d509,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 4:54:17 PM",6edmwrn8v00wf2oo2ojd,0.0-144.0,pilot_prolific_afc,37,,,,,,,6052.0,<p><img src='../stimuli/version1_gray_lm/id151_50R_D.png'></img><img src='../stimuli/version1_gray_lm/id073_00C_C.png'></img></p>,599428.0,,161.0,12.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '225', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '444', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",man,073,1.0,white,00C,C,029,oddity,woman,151,0.0,35.0,00C,D,white,50R,D,"['../stimuli/version1_gray_lm/id151_50R_D.png', '../stimuli/version1_gray_lm/id073_00C_C.png']"
9326,62670a7e06b19921fe99d50a,Chrome,,main_task,1.0,2.0,chris,"4/25/2022, 4:54:22 PM",6edmwrn8v00wf2oo2ojd,0.0-146.0,pilot_prolific_afc,39,,,,,,,4289.5,<p><img src='../stimuli/version1_gray_lm/id005_50L_C.png'></img><img src='../stimuli/version1_gray_lm/id118_00C_C.png'></img></p>,604262.0,,163.0,13.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '5', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hat', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '419', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",woman,005,0.0,black,50L,C,056,oddity,man,118,1.0,12.0,50R,C,black,00C,C,"['../stimuli/version1_gray_lm/id005_50L_C.png', '../stimuli/version1_gray_lm/id118_00C_C.png']"
9327,62670a8306b19921fe99d50b,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 4:54:27 PM",6edmwrn8v00wf2oo2ojd,0.0-148.0,pilot_prolific_afc,37,,,,,,,4199.399999976158,<p><img src='../stimuli/version1_gray_lm/id146_25L_D.png'></img><img src='../stimuli/version1_gray_lm/id002_00C_D.png'></img></p>,609693.0,,165.0,14.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626707fbe807b577989c2c68,6266e20a583caa8581feb914,60db6c099c34abc715a1803e,"{'muct_id': '2', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': 'eyes', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '254', 'lighting': 'v', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}",man,002,1.0,white,00C,D,053,oddity,man,146,0.0,26.0,25R,D,white,25L,D,"['../stimuli/version1_gray_lm/id146_25L_D.png', '../stimuli/version1_gray_lm/id002_00C_D.png']"
