,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,encoding_pair,encoding_type,gender,identity,meta,original_index,original_tiltLR,original_tiltUD,race,response,retrieval_condition,tiltLR,tiltUD,tilt_change,tilt_difference,original_tilt,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender_other,latinx,session_id,study_id,subject_id,meta_new,meta_old,new_gender,new_identity,new_index,new_race,new_tiltLR,new_tiltUD,old_encoding_pair,old_encoding_type,old_gender,old_identity,old_index,old_original_index,old_original_tiltLR,old_original_tiltUD,old_race,old_tiltLR,old_tiltUD,stimuli
8479,6266e71b06b19921fe99d1bb,Chrome,,main_task,0.0,0.0,chris,"4/25/2022, 2:23:23 PM",1w1a8rs9z42fbg7elbu2,0.0-190.0,pilot_prolific_20_trials,,,,,,,,2838.399999976158,../stimuli/version1_gray_lm/id122_25L_C.png,552884.0,0.0,201.0,31.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,122,"{'muct_id': '425', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,black,67,new,25L,C,,,,,,,,,,,,,,,,,,,,6266e4e12ce4af34166e297d,6266e20a583caa8581feb914,58e65be75661210001dba206,,,,,,,,,,,,,,,,,,,,
8480,6266e71e06b19921fe99d1bc,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 2:23:26 PM",1w1a8rs9z42fbg7elbu2,0.0-192.0,pilot_prolific_20_trials,,,,,,,,2335.099999964237,../stimuli/version1_gray_lm/id105_00C_D.png,556348.0,0.0,203.0,32.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,064,oddity,man,105,"{'muct_id': '290', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",0,50R,D,black,90,old,00C,D,50L,-50,,,,,,,,,,,,,,,,,,6266e4e12ce4af34166e297d,6266e20a583caa8581feb914,58e65be75661210001dba206,,,,,,,,,,,,,,,,,,,,
8481,6266e72206b19921fe99d1bd,Chrome,,main_task,1.0,0.0,chris,"4/25/2022, 2:23:30 PM",1w1a8rs9z42fbg7elbu2,0.0-194.0,pilot_prolific_20_trials,,,,,,,,3135.400000035763,../stimuli/version1_gray_lm/id143_25R_D.png,560261.0,0.0,205.0,33.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,143,"{'muct_id': '90', 'lighting': 'q', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '2', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'white', 'gender_common': 'man'}",,,,white,24,new,25R,D,,,,,,,,,,,,,,,,,,,,6266e4e12ce4af34166e297d,6266e20a583caa8581feb914,58e65be75661210001dba206,,,,,,,,,,,,,,,,,,,,
8482,6266e72706b19921fe99d1be,Chrome,,main_task,0.0,0.0,chris,"4/25/2022, 2:23:35 PM",92yr1fwsk4ebeje1fth2,0.0-126.0-0.0,pilot_prolific_20_trials,,,,,,,,3374.5999999046326,../stimuli/version1_gray_lm/id122_25L_D.png,332279.0,0.0,136.0,1.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,122,"{'muct_id': '425', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,black,77,new,25L,D,,,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8483,6266e72b06b19921fe99d1bf,Chrome,,main_task,,,chris,"4/25/2022, 2:23:39 PM",1w1a8rs9z42fbg7elbu2,0.0-196.0,pilot_prolific_20_trials,,,,,,,,8389.800000011921,"<p style='font-size: 150%'><b>Nice Work!</b></p><p>In part 1, you responded correctly on 88% of the trials with an average response time of 3.58 seconds.</p><p>In part 2, you responded correctly on 85% of the trials with an average response time of 2.31 seconds.</p><p>In part 3, you responded correctly on 67% of the trials with an average response time of 3.38 seconds.</p><p><b>You earned a bonus of <b>$0.56</b> for a total of <b>$2.56</b> in 9.35 minutes!</b></p><p>Before you finish, please press 'Continue' to answer a couple questions so you receive credit for your participation.",569253.0,,207.0,,summary,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,3.58,40.0,9.35,85,2.31,20.0,"{'prolific_redirect_link': 'https://app.prolific.co/submissions/complete?cc=7FEF15D8', 'local': False, 'stimulus_path': '../stimuli/version1_gray_lm/', 'filler_path': '../stimuli/objectome/', 'database': 'chris', 'collection': 'main_task', 'iteration': 'pilot_prolific_20_trials', 'base_pay_per_hour': 12, 'show_pay': True, 'inform_memory': False, 'background': 'lightgray', 'stim_background': 'lightgray', 'filler_background': '#808080', 'text_color': 'black', 'possible_tilts_LR': ['00C', '25L', '25R', '50L', '50R'], 'possible_tilts_UD': ['C', 'U', 'D'], 'categories': ['white', 'black'], 'encoding_n_trials_unique': 20, 'encoding_repeats': 2, 'encoding_max_trial_time': 10000, 'encoding_practice_criterion': 3, 'encoding_practice_n_faces': 3, 'encoding_feedback': False, 'encoding_bonus': 0.02, 'encoding_penalty': 0.06, 'can_typicals_repeat': False, 'encoding_seconds_per_trial': 2, 'encoding_good_performance': 0.9, 'typicals_strategy': ['behavior_group_gender_hairmatch_bin', 'behavior_group_gender', 'behavior_group', 'behavior_similar'], 'search_chunk': 20, 'miniblock_size': 4, 'include_filler': True, 'filler_time': 1, 'filler_max_trial_time': 10000, 'filler_practice_criterion': 3, 'reference_categories': ['animals', 'chairs', 'planes'], 'control_frequency': 10, 'experimental_variation_level': 'V3', 'control_variation_level': 'V0', 'n_objects_per_trial': 3, 'filler_bonus': 0.02, 'filler_penalty': 0.06, 'filler_feedback': False, 'filler_seconds_per_trial': 3, 'filler_good_performance': 0.8, 'retrieval_probe_type': 'sequential', 'retrieval_practice_n_trials': 3, 'retrieval_max_trial_time': 10000, 'retrieval_bonus': 0.05, 'retrieval_penalty': 0.1, 'portion_new': 0.445, 'tilt_strategy': 'uniform_symmetric', 'possible_tilt_changes': [0, 50], 'test_on_oddities': True, 'test_on_typicals': False, 'retrieval_seconds_per_trial': 4, 'retrieval_good_performance': 0.7, 'key_': {'37': 1, '39': 2, '40': 3}, 'encoding_n_trials': 40, 'filler_n_trials': 20, 'retrieval_n_old': 20, 'retrieval_n_trials': 36, 'retrieval_n_new': 16, 'encoding_completion_time': 2, 'filler_completion_time': 1, 'retrieval_completion_time': 3, 'total_other_time': 4, 'total_completion_time': 10, 'base_payment': 2, 'total_good_performance': 0.8000000000000002, 'encoding_good_bonus': 0.48000000000000004, 'filler_good_bonus': 0.08000000000000007, 'retrieval_good_bonus': 0.17999999999999994, 'good_payment': 2.74, 'encoding_cutoff': '75', 'filler_cutoff': '75', 'retrieval_cutoff': '67', 'total_cutoff': 71, 'max_bonus': 3}",67.0,3.38,33.0,0.56,2.56,,,,6266e4e12ce4af34166e297d,6266e20a583caa8581feb914,58e65be75661210001dba206,,,,,,,,,,,,,,,,,,,,
8484,6266e72c06b19921fe99d1c0,Chrome,,main_task,1.0,0.0,chris,"4/25/2022, 2:23:39 PM",92yr1fwsk4ebeje1fth2,0.0-126.1-0.1,pilot_prolific_20_trials,,,,,,,,2660.800000190735,../stimuli/version1_gray_lm/id122_25L_D.png,336871.0,0.0,138.0,2.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,122,"{'muct_id': '425', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,black,18,new,25L,D,,,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8485,6266e73106b19921fe99d1c1,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 2:23:45 PM",92yr1fwsk4ebeje1fth2,0.0-127.0-0.0,pilot_prolific_20_trials,,,,,,,,3646.9000000953674,../stimuli/version1_gray_lm/id120_00C_D.png,342600.0,0.0,140.0,3.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,144,oddity,woman,120,"{'muct_id': '421', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",19,00C,D,black,83,old,00C,D,00C,0,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8486,6266e73606b19921fe99d1c2,Chrome,,main_task,0.0,0.0,chris,"4/25/2022, 2:23:50 PM",92yr1fwsk4ebeje1fth2,0.0-128.0-0.0,pilot_prolific_20_trials,,,,,,,,2892.4000000953674,../stimuli/version1_gray_lm/id137_50R_C.png,347191.0,0.0,142.0,4.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,137,"{'muct_id': '617', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}",,,,black,76,new,50R,C,,,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8487,6266e73706b19921fe99d1c3,Chrome,,main_task,,,chris,"4/25/2022, 2:23:51 PM",1w1a8rs9z42fbg7elbu2,0.0-197.0,pilot_prolific_20_trials,,,,,,,,12037.599999964237,,581293.0,,208.0,,demographics,,,,,,,,,,,,,,,,,,,,,,,,,Female,,,,,,['White'],"{'race5': 'White', 'latinx': 'No', 'gender': 'Female', 'gender_other': '', 'age': '34'}",,,,,,,,,,,,,,,,,,,,34,,No,6266e4e12ce4af34166e297d,6266e20a583caa8581feb914,58e65be75661210001dba206,,,,,,,,,,,,,,,,,,,,
8488,6266e73906b19921fe99d1c4,Chrome,,main_task,1.0,0.0,chris,"4/25/2022, 2:23:53 PM",92yr1fwsk4ebeje1fth2,0.0-128.1-0.1,pilot_prolific_20_trials,,,,,,,,2244.7000002861023,../stimuli/version1_gray_lm/id137_50R_C.png,350608.0,0.0,144.0,5.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,137,"{'muct_id': '617', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}",,,,black,16,new,50R,C,,,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8489,6266e73e06b19921fe99d1c5,Chrome,,main_task,0.0,0.0,chris,"4/25/2022, 2:23:58 PM",92yr1fwsk4ebeje1fth2,0.0-130.0,pilot_prolific_20_trials,,,,,,,,2506.9000000953674,../stimuli/version1_gray_lm/id145_25R_C.png,355183.0,0.0,147.0,1.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,145,"{'muct_id': '230', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}",,,,white,89,new,25R,C,,,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8490,6266e74306b19921fe99d1c6,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 2:24:02 PM",92yr1fwsk4ebeje1fth2,0.0-132.0,pilot_prolific_20_trials,,,,,,,,3580.5,../stimuli/version1_gray_lm/id101_00C_D.png,359806.0,0.0,149.0,2.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,031,oddity,woman,101,"{'muct_id': '281', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",2,50R,D,white,78,old,00C,D,50L,-50,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8491,6266e74606b19921fe99d1c7,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 2:24:06 PM",92yr1fwsk4ebeje1fth2,0.0-134.0,pilot_prolific_20_trials,,,,,,,,2631.5,../stimuli/version1_gray_lm/id103_25L_C.png,363344.0,0.0,151.0,3.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,140,oddity,woman,103,"{'muct_id': '285', 'lighting': 'v', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",0,25R,C,black,67,old,25L,C,50L,-50,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8492,6266e74a06b19921fe99d1c8,Chrome,,main_task,1.0,0.0,chris,"4/25/2022, 2:24:09 PM",92yr1fwsk4ebeje1fth2,0.0-136.0,pilot_prolific_20_trials,,,,,,,,2642.8999996185303,../stimuli/version1_gray_lm/id132_00C_D.png,366791.0,0.0,153.0,4.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,132,"{'muct_id': '450', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}",,,,black,14,new,00C,D,,,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8493,6266e74d06b19921fe99d1c9,Chrome,,main_task,0.0,0.0,chris,"4/25/2022, 2:24:13 PM",92yr1fwsk4ebeje1fth2,0.0-138.0,pilot_prolific_20_trials,,,,,,,,2318.5,../stimuli/version1_gray_lm/id133_50L_C.png,370064.0,0.0,155.0,5.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,133,"{'muct_id': '601', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'woman'}",,,,black,59,new,50L,C,,,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8494,6266e75006b19921fe99d1ca,Chrome,,main_task,0.0,1.0,chris,"4/25/2022, 2:24:16 PM",92yr1fwsk4ebeje1fth2,0.0-140.0,pilot_prolific_20_trials,,,,,,,,2475.5,../stimuli/version1_gray_lm/id118_00C_C.png,373313.0,0.0,157.0,6.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,001,oddity,man,118,"{'muct_id': '419', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",12,50L,C,black,35,old,00C,C,50R,50,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8495,6266e75206b19921fe99d1cb,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 2:24:18 PM",92yr1fwsk4ebeje1fth2,0.0-142.0,pilot_prolific_20_trials,,,,,,,,1581.0999999046326,../stimuli/version1_gray_lm/id114_50R_C.png,375607.0,0.0,159.0,7.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,151,oddity,woman,114,"{'muct_id': '410', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'makeup mouth', 'race_common': 'white', 'gender_common': 'woman'}",9,50R,C,white,71,old,50R,C,00C,0,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8496,6266e75606b19921fe99d1cc,Chrome,,main_task,1.0,0.0,chris,"4/25/2022, 2:24:21 PM",92yr1fwsk4ebeje1fth2,0.0-144.0,pilot_prolific_20_trials,,,,,,,,2212.7999997138977,../stimuli/version1_gray_lm/id092_00C_C.png,378711.0,0.0,161.0,8.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,092,"{'muct_id': '261', 'lighting': 'v', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,white,10,new,00C,C,,,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8497,6266e75806b19921fe99d1cd,Chrome,,main_task,1.0,0.0,chris,"4/25/2022, 2:24:24 PM",92yr1fwsk4ebeje1fth2,0.0-146.0,pilot_prolific_20_trials,,,,,,,,2013.0999999046326,../stimuli/version1_gray_lm/id141_25L_C.png,381600.0,0.0,163.0,9.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,141,"{'muct_id': '77', 'lighting': 's', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",,,,white,37,new,25L,C,,,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8498,6266e75b06b19921fe99d1ce,Chrome,,main_task,0.0,1.0,chris,"4/25/2022, 2:24:27 PM",92yr1fwsk4ebeje1fth2,0.0-148.0,pilot_prolific_20_trials,,,,,,,,1771.2999997138977,../stimuli/version1_gray_lm/id109_25L_U.png,384151.0,0.0,165.0,10.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,148,oddity,woman,109,"{'muct_id': '401', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}",8,25L,U,white,43,old,25L,U,00C,0,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8499,6266e75e06b19921fe99d1cf,Chrome,,main_task,0.0,1.0,chris,"4/25/2022, 2:24:30 PM",92yr1fwsk4ebeje1fth2,0.0-150.0,pilot_prolific_20_trials,,,,,,,,2095.0,../stimuli/version1_gray_lm/id104_50R_D.png,386982.0,0.0,167.0,11.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,093,oddity,man,104,"{'muct_id': '287', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",7,00C,D,white,42,old,50R,D,50R,50,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8500,6266e76006b19921fe99d1d0,Chrome,,main_task,0.0,1.0,chris,"4/25/2022, 2:24:32 PM",92yr1fwsk4ebeje1fth2,0.0-152.0,pilot_prolific_20_trials,,,,,,,,1692.5,../stimuli/version1_gray_lm/id119_25L_U.png,389527.0,0.0,169.0,12.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,124,oddity,man,119,"{'muct_id': '420', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",15,25L,U,black,36,old,25L,U,00C,0,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8501,6266e76606b19921fe99d1d1,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 2:24:38 PM",92yr1fwsk4ebeje1fth2,0.0-154.0,pilot_prolific_20_trials,,,,,,,,5029.299999713898,../stimuli/version1_gray_lm/id117_50R_D.png,395223.0,0.0,171.0,13.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,081,oddity,man,117,"{'muct_id': '417', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}",10,50R,D,black,53,old,50R,D,00C,0,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8502,6266e76906b19921fe99d1d2,Chrome,,main_task,0.0,1.0,chris,"4/25/2022, 2:24:41 PM",92yr1fwsk4ebeje1fth2,0.0-156.0,pilot_prolific_20_trials,,,,,,,,2254.199999809265,../stimuli/version1_gray_lm/id113_00C_C.png,398247.0,0.0,173.0,14.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,056,oddity,man,113,"{'muct_id': '407', 'lighting': 'x', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}",11,00C,C,black,44,old,00C,C,00C,0,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8503,6266e76c06b19921fe99d1d3,Chrome,,main_task,0.0,1.0,chris,"4/25/2022, 2:24:44 PM",92yr1fwsk4ebeje1fth2,0.0-158.0,pilot_prolific_20_trials,,,,,,,,2275.6000003814697,../stimuli/version1_gray_lm/id102_50R_C.png,401567.0,0.0,175.0,15.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,029,oddity,woman,102,"{'muct_id': '283', 'lighting': 't', 'race_guess': 'i', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'pottu', 'race_common': 'white', 'gender_common': 'woman'}",4,00C,C,white,34,old,50R,C,50R,50,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8504,6266e76f06b19921fe99d1d4,Chrome,,main_task,1.0,1.0,chris,"4/25/2022, 2:24:47 PM",92yr1fwsk4ebeje1fth2,0.0-160.0,pilot_prolific_20_trials,,,,,,,,2186.5999999046326,../stimuli/version1_gray_lm/id100_00C_C.png,404455.0,0.0,177.0,16.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,156,oddity,man,100,"{'muct_id': '280', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",1,00C,C,white,86,old,00C,C,00C,0,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
8505,6266e77206b19921fe99d1d5,Chrome,,main_task,1.0,0.0,chris,"4/25/2022, 2:24:50 PM",92yr1fwsk4ebeje1fth2,0.0-162.0,pilot_prolific_20_trials,,,,,,,,1999.6999998092651,../stimuli/version1_gray_lm/id149_25L_U.png,407183.0,0.0,179.0,17.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,,,149,"{'muct_id': '416', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,white,28,new,25L,U,,,,,,,,,,,,,,,,,,,,6266e5d10338d3ce713871dd,6266e20a583caa8581feb914,5f77b0c71436cf1d275d79d0,,,,,,,,,,,,,,,,,,,,
