,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_mb,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_mb,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,meta_new,meta_old,new_gender,new_identity,new_index,new_mb,new_race,new_tiltLR,new_tiltUD,old_encoding_pair,old_encoding_type,old_gender,old_identity,old_index,old_mb,old_original_index,old_original_tiltLR,old_original_tiltUD,old_race,old_tiltLR,old_tiltUD,response,stimuli,tilt_change,tilt_difference,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender,gender_other,latinx,race,session_id,study_id,subject_id,slider_start
513,6277097b1a371c538416d3d5,Chrome,,main_task_2,1.0,1.0,chris,"5/7/2022, 5:06:19 PM",tbjro5fzuyf25j9so3xw,0.0-142.0,pilot_sona_afc2,,,,,,,,,4714.799999952316,,511118.0,0.0,161.0,7.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '280', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '420', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,100,1.0,0.8107101321220398,white,25L,C,097,oddity,man,119,0.0,0.8472253680229187,26.0,50R,U,black,00C,U,0,"['../stimuli/version1_gray_lm/id119_00C_U.png', '../stimuli/version1_gray_lm/id100_25L_C.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,
514,627709841a371c538416d3d6,Chrome,,main_task_2,1.0,2.0,chris,"5/7/2022, 5:06:28 PM",tbjro5fzuyf25j9so3xw,0.0-144.0,pilot_sona_afc2,,,,,,,,,8080.700000047684,,520051.0,0.0,163.0,8.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '86', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '19', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",woman,059,0.0,0.8575663566589355,black,25R,U,153,oddity,woman,017,1.0,0.7955293655395508,36.0,25L,U,white,25R,U,79,"['../stimuli/version1_gray_lm/id059_25R_U.png', '../stimuli/version1_gray_lm/id017_25R_U.png']",50R,50.0,,,,,,,,,,,,,,,,,,,,,,
515,6277098d1a371c538416d3d7,Chrome,,main_task_2,0.0,1.0,chris,"5/7/2022, 5:06:37 PM",tbjro5fzuyf25j9so3xw,0.0-146.0,pilot_sona_afc2,,,,,,,,,8336.299999952316,,529135.0,0.0,165.0,9.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '436', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '21', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",man,128,1.0,0.8150124549865723,black,00C,C,029,oddity,woman,018,0.0,0.8332737684249878,33.0,00C,C,white,00C,C,100,"['../stimuli/version1_gray_lm/id018_00C_C.png', '../stimuli/version1_gray_lm/id128_00C_C.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,
516,627709931a371c538416d3d8,Chrome,,main_task_2,0.0,1.0,chris,"5/7/2022, 5:06:43 PM",tbjro5fzuyf25j9so3xw,0.0-148.0,pilot_sona_afc2,,,,,,,,,4484.5,,534402.0,0.0,167.0,10.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '225', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '224', 'lighting': 't', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'smile', 'race_common': 'black', 'gender_common': 'man'}",man,073,1.0,0.825577437877655,white,25R,C,124,oddity,man,072,0.0,0.8804768919944763,13.0,00C,D,black,00C,D,82,"['../stimuli/version1_gray_lm/id072_00C_D.png', '../stimuli/version1_gray_lm/id073_25R_C.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,
517,627709981a371c538416d3d9,Chrome,,main_task_2,1.0,2.0,chris,"5/7/2022, 5:06:48 PM",tbjro5fzuyf25j9so3xw,0.0-150.0,pilot_sona_afc2,,,,,,,,,4788.199999809265,,540019.0,0.0,169.0,11.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '414', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '243', 'lighting': 'v', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,116,0.0,0.8168432712554932,white,25R,U,030,oddity,man,083,1.0,0.8540158271789551,24.0,00C,C,black,50L,C,78,"['../stimuli/version1_gray_lm/id116_25R_U.png', '../stimuli/version1_gray_lm/id083_50L_C.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,
518,627709a21a371c538416d3da,Chrome,,main_task_2,1.0,2.0,chris,"5/7/2022, 5:06:58 PM",tbjro5fzuyf25j9so3xw,0.0-152.0,pilot_sona_afc2,,,,,,,,,8743.799999952316,,549519.0,0.0,171.0,12.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '60', 'lighting': 's', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '218', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",man,044,0.0,0.8317283391952515,white,50L,D,027,oddity,woman,069,1.0,0.814836859703064,15.0,00C,D,black,50L,D,71,"['../stimuli/version1_gray_lm/id044_50L_D.png', '../stimuli/version1_gray_lm/id069_50L_D.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,
519,627709a61a371c538416d3db,Chrome,,main_task_2,1.0,1.0,chris,"5/7/2022, 5:07:02 PM",tbjro5fzuyf25j9so3xw,0.0-154.0,pilot_sona_afc2,,,,,,,,,3688.199999809265,,553852.0,0.0,173.0,13.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '416', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '1', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,149,1.0,0.7919204831123352,white,50L,U,057,oddity,man,001,0.0,0.8381114602088928,8.0,50R,U,black,50R,U,17,"['../stimuli/version1_gray_lm/id001_50R_U.png', '../stimuli/version1_gray_lm/id149_50L_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,
520,627709aa1a371c538416d3dc,Chrome,,main_task_2,0.0,2.0,chris,"5/7/2022, 5:07:06 PM",tbjro5fzuyf25j9so3xw,0.0-156.0,pilot_sona_afc2,,,,,,,,,3156.5,,557918.0,0.0,175.0,14.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '235', 'lighting': 'u', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '433', 'lighting': 'x', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",woman,077,0.0,0.8248081207275391,black,50L,U,141,oddity,woman,125,1.0,0.8504757285118103,14.0,00C,C,white,00C,C,22,"['../stimuli/version1_gray_lm/id077_50L_U.png', '../stimuli/version1_gray_lm/id125_00C_C.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,
521,627709af1a371c538416d3dd,Chrome,,main_task_2,1.0,1.0,chris,"5/7/2022, 5:07:11 PM",tbjro5fzuyf25j9so3xw,0.0-158.0,pilot_sona_afc2,,,,,,,,,3830.5999999046326,,562752.0,0.0,177.0,15.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '48', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '82', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,037,1.0,0.8136842846870422,white,25R,U,139,oddity,man,056,0.0,0.8556334376335144,18.0,00C,C,black,00C,C,0,"['../stimuli/version1_gray_lm/id056_00C_C.png', '../stimuli/version1_gray_lm/id037_25R_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,
522,627709b61a371c538416d3de,Chrome,,main_task_2,1.0,2.0,chris,"5/7/2022, 5:07:18 PM",tbjro5fzuyf25j9so3xw,0.0-160.0,pilot_sona_afc2,,,,,,,,,6472.100000143051,,569818.0,0.0,179.0,16.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '254', 'lighting': 'v', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '290', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,146,0.0,0.8114911317825317,white,50R,C,098,oddity,man,105,1.0,0.8421586751937866,6.0,25R,D,black,25R,D,57,"['../stimuli/version1_gray_lm/id146_50R_C.png', '../stimuli/version1_gray_lm/id105_25R_D.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,
523,627709ba1a371c538416d3df,Chrome,,main_task_2,1.0,1.0,chris,"5/7/2022, 5:07:22 PM",tbjro5fzuyf25j9so3xw,0.0-162.0,pilot_sona_afc2,,,,,,,,,3305.2000000476837,,573685.0,0.0,181.0,17.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '278', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '297', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}",man,099,1.0,0.8353608846664429,white,25R,D,033,oddity,man,107,0.0,0.8278013467788696,19.0,50R,C,black,00C,C,31,"['../stimuli/version1_gray_lm/id107_00C_C.png', '../stimuli/version1_gray_lm/id099_25R_D.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,
524,627709c01a371c538416d3e0,Chrome,,main_task_2,0.0,2.0,chris,"5/7/2022, 5:07:28 PM",tbjro5fzuyf25j9so3xw,0.0-164.0,pilot_sona_afc2,,,,,,,,,5314.399999856949,,579668.0,0.0,183.0,18.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '26', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '261', 'lighting': 'v', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",woman,022,0.0,0.8491619229316711,black,00C,U,047,oddity,man,092,1.0,0.7931927442550659,31.0,00C,D,white,50R,D,0,"['../stimuli/version1_gray_lm/id022_00C_U.png', '../stimuli/version1_gray_lm/id092_50R_D.png']",50R,50.0,,,,,,,,,,,,,,,,,,,,,,
525,627709c51a371c538416d3e1,Chrome,,main_task_2,1.0,2.0,chris,"5/7/2022, 5:07:33 PM",tbjro5fzuyf25j9so3xw,0.0-166.0,pilot_sona_afc2,,,,,,,,,4654.700000047684,,585052.0,0.0,185.0,19.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '405', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '74', 'lighting': 'q', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",woman,111,0.0,0.8264833688735962,black,25R,U,042,oddity,woman,051,1.0,0.8335279822349548,34.0,00C,D,white,50L,D,78,"['../stimuli/version1_gray_lm/id111_25R_U.png', '../stimuli/version1_gray_lm/id051_50L_D.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,
526,627709cc1a371c538416d3e2,Chrome,,main_task_2,1.0,1.0,chris,"5/7/2022, 5:07:40 PM",tbjro5fzuyf25j9so3xw,0.0-168.0,pilot_sona_afc2,,,,,,,,,6025.400000095367,,591919.0,0.0,187.0,20.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '450', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '615', 'lighting': 'z', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'white', 'gender_common': 'woman'}",man,132,1.0,0.8306936621665955,black,50L,C,114,oddity,woman,155,0.0,0.8587322235107422,27.0,00C,D,white,00C,D,23,"['../stimuli/version1_gray_lm/id155_00C_D.png', '../stimuli/version1_gray_lm/id132_50L_C.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,
527,627709d01a371c538416d3e3,Chrome,,main_task_2,1.0,1.0,chris,"5/7/2022, 5:07:44 PM",tbjro5fzuyf25j9so3xw,0.0-170.0,pilot_sona_afc2,,,,,,,,,2989.7000000476837,,595669.0,0.0,189.0,21.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '240', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '423', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,080,1.0,0.7474948763847351,white,50L,U,040,oddity,man,121,0.0,0.8741582632064819,37.0,00C,D,black,00C,D,0,"['../stimuli/version1_gray_lm/id121_00C_D.png', '../stimuli/version1_gray_lm/id080_50L_U.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,
528,627709d51a371c538416d3e4,Chrome,,main_task_2,1.0,1.0,chris,"5/7/2022, 5:07:49 PM",tbjro5fzuyf25j9so3xw,0.0-172.0,pilot_sona_afc2,,,,,,,,,4455.200000047684,,600986.0,0.0,191.0,22.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '89', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '213', 'lighting': 'u', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",man,061,1.0,0.8526638746261597,white,25L,U,016,oddity,woman,068,0.0,0.8099790811538696,32.0,00C,C,black,50R,C,16,"['../stimuli/version1_gray_lm/id068_50R_C.png', '../stimuli/version1_gray_lm/id061_25L_U.png']",50R,50.0,,,,,,,,,,,,,,,,,,,,,,
529,627709e01a371c538416d3e5,Chrome,,main_task_2,1.0,1.0,chris,"5/7/2022, 5:08:00 PM",tbjro5fzuyf25j9so3xw,0.0-174.0,pilot_sona_afc2,,,,,,,,,,,611695.0,1.0,193.0,23.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '23', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'u', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '281', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",woman,019,1.0,0.8795315027236938,black,25L,D,003,oddity,woman,101,0.0,0.852047860622406,2.0,50L,C,white,00C,C,,"['../stimuli/version1_gray_lm/id101_00C_C.png', '../stimuli/version1_gray_lm/id019_25L_D.png']",50R,50.0,,,,,,,,,,,,,,,,,,,,,,
530,627709e91a371c538416d3e6,Chrome,,main_task_2,0.0,2.0,chris,"5/7/2022, 5:08:09 PM",tbjro5fzuyf25j9so3xw,0.0-176.0,pilot_sona_afc2,,,,,,,,,8030.799999952316,,620652.0,0.0,195.0,24.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '434', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '233', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'white', 'gender_common': 'woman'}",woman,126,0.0,0.8201178908348083,black,50R,D,013,oddity,woman,076,1.0,0.8885456323623657,5.0,50R,D,white,00C,D,45,"['../stimuli/version1_gray_lm/id126_50R_D.png', '../stimuli/version1_gray_lm/id076_00C_D.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,
531,627709ee1a371c538416d3e7,Chrome,,main_task_2,1.0,1.0,chris,"5/7/2022, 5:08:14 PM",tbjro5fzuyf25j9so3xw,0.0-178.0,pilot_sona_afc2,,,,,,,,,4073.0999999046326,,625517.0,0.0,197.0,25.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '79', 'lighting': 'r', 'race_guess': 'i', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '4', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,053,1.0,0.879274845123291,white,25L,C,028,oddity,man,004,0.0,0.7680939435958862,35.0,50L,U,black,50L,U,0,"['../stimuli/version1_gray_lm/id004_50L_U.png', '../stimuli/version1_gray_lm/id053_25L_C.png']",00C,0.0,,,,,,,,,,,,,,,,,,,,,,
532,627709f21a371c538416d3e8,Chrome,,main_task_2,1.0,1.0,chris,"5/7/2022, 5:08:18 PM",tbjro5fzuyf25j9so3xw,0.0-180.0,pilot_sona_afc2,,,,,,,,,3281.5999999046326,,629652.0,0.0,199.0,26.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '24', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '255', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",woman,020,1.0,0.8542898893356323,black,00C,D,050,oddity,man,089,0.0,0.8815897107124329,21.0,50R,C,white,00C,C,34,"['../stimuli/version1_gray_lm/id089_00C_C.png', '../stimuli/version1_gray_lm/id020_00C_D.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,
533,627709f71a371c538416d3e9,Chrome,,main_task_2,1.0,1.0,chris,"5/7/2022, 5:08:23 PM",tbjro5fzuyf25j9so3xw,0.0-182.0,pilot_sona_afc2,,,,,,,,,4064.899999856949,,634585.0,0.0,201.0,27.0,retrieval,,,,,,,,,,,,,,,,,,,,,,,,"{'muct_id': '203', 'lighting': 'u', 'race_guess': 'i', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '46', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",man,063,1.0,0.841525673866272,white,25R,D,046,oddity,woman,035,0.0,0.773879885673523,28.0,00C,U,black,50L,U,0,"['../stimuli/version1_gray_lm/id035_50L_U.png', '../stimuli/version1_gray_lm/id063_25R_D.png']",50L,-50.0,,,,,,,,,,,,,,,,,,,,,,
