,_id,rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,last_trial_type,experiment_id,datetime,browser,collection,database,iteration,choice,choice_category,choice_object,correct,correct_response,key_press,oddity_category,oddity_index,oddity_name,oddity_type,timed_out,trial_number,typical_category,typical_indices,typical_name,variation_level,meta_new,meta_old,new_gender,new_identity,new_index,new_mb,new_race,new_tiltLR,new_tiltUD,old_gender,old_identity,old_index,old_mb,old_original_index,old_original_tiltLR,old_original_tiltUD,old_race,old_tiltLR,old_tiltUD,slider_start,stimuli,tilt_change,tilt_difference,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender,gender_other,latinx,race
786,6345f7149cb434415f3c21d3,13622,,"{'race5': 'White', 'gender': 'Female', 'gender_other': '', 'age': '35'}",demographics,210,758481,0.0-204.0,60b086e07a56549b8b182f8a,633e47989d9c0ed6dfbfb57b,6345f36c759c3428cbeb2db2,,av7e29z4b64zkazn9kml,"10/11/2022, 4:07:00 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,Female,,,['White']
787,6345f8279cb434415f3c21d4,2868,<p style='font-size: 150%'><b>You have finished Part 1!</b></p><p>Click 'Next' to continue to Part 2.</p>,0,bonus_update,83,210472,0.0-83.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,encoding,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:11:34 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,6345f8499cb434415f3c21d5,4182,"['../stimuli/objectome/929.jpeg', '../stimuli/objectome/2113.jpeg', '../stimuli/objectome/934.jpeg']",,filler,85,244027,0.0-85.0-0.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:08 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,2.0,animals,bear,True,2.0,arrowright,animals,2113.0,bear,within,False,1.0,animals,"[929, 934]",GORILLA,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,6345f8519cb434415f3c21d6,2747,"['../stimuli/objectome/190.jpeg', '../stimuli/objectome/197.jpeg', '../stimuli/objectome/184.jpeg']",,filler,87,251742,0.0-86.0-0.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:16 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,3.0,chairs,_010,True,3.0,arrowdown,chairs,184.0,_010,within,False,2.0,chairs,"[190, 197]",_011,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,6345f8549cb434415f3c21d7,1516,"['../stimuli/objectome/1422.jpeg', '../stimuli/objectome/1456.jpeg', '../stimuli/objectome/1421.jpeg']",,filler,89,254970,0.0-87.0-0.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:19 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,2.0,chairs,_014,True,2.0,arrowright,chairs,1456.0,_014,within,False,3.0,chairs,"[1422, 1421]",_011,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,6345f85c9cb434415f3c21d8,5278,"['../stimuli/objectome/1558.jpeg', '../stimuli/objectome/1370.jpeg', '../stimuli/objectome/1389.jpeg']",,filler,92,263209,0.0-89.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:27 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,1.0,chairs,_031,True,1.0,arrowleft,chairs,1558.0,_031,within,False,4.0,chairs,"[1370, 1389]",_010,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,6345f8619cb434415f3c21d9,3726,"['../stimuli/objectome/1607.jpeg', '../stimuli/objectome/1489.jpeg', '../stimuli/objectome/1608.jpeg']",,filler,94,267888,0.0-91.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:32 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,2.0,planes,_01_Airliner_2jetEngines,True,2.0,arrowright,planes,1489.0,_01_Airliner_2jetEngines,within,False,5.0,planes,"[1607, 1608]",_05_future,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,6345f8659cb434415f3c21da,3762,"['../stimuli/objectome/1613.jpeg', '../stimuli/objectome/2405.jpeg', '../stimuli/objectome/1629.jpeg']",,filler,96,272329,0.0-93.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:36 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,2.0,planes,f16,True,2.0,arrowright,planes,2405.0,f16,within,False,6.0,planes,"[1613, 1629]",_05_future,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,6345f8699cb434415f3c21db,2784,"['../stimuli/objectome/1470.jpeg', '../stimuli/objectome/1467.jpeg', '../stimuli/objectome/1285.jpeg']",,filler,98,275801,0.0-95.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:40 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,3.0,chairs,_004,True,3.0,arrowdown,chairs,1285.0,_004,within,False,7.0,chairs,"[1470, 1467]",_014,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,6345f86b9cb434415f3c21dc,1837,"['../stimuli/objectome/2147.jpeg', '../stimuli/objectome/2120.jpeg', '../stimuli/objectome/934.jpeg']",,filler,100,278413,0.0-97.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:42 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,3.0,animals,GORILLA,True,3.0,arrowdown,animals,934.0,GORILLA,within,False,8.0,animals,"[2147, 2120]",blCow,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,6345f86f9cb434415f3c21dd,2775,"['../stimuli/objectome/927.jpeg', '../stimuli/objectome/944.jpeg', '../stimuli/objectome/911.jpeg']",,filler,102,281884,0.0-99.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:46 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,3.0,animals,ELEPHANT_M,True,3.0,arrowdown,animals,911.0,ELEPHANT_M,within,False,9.0,animals,"[927, 944]",GORILLA,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,6345f8729cb434415f3c21de,2059,"['../stimuli/objectome/1381.jpeg', '../stimuli/objectome/1285.jpeg', '../stimuli/objectome/1390.jpeg']",,filler,104,284716,0.0-101.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:49 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,2.0,chairs,_004,True,2.0,arrowright,chairs,1285.0,_004,within,False,10.0,chairs,"[1381, 1390]",_010,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,6345f8749cb434415f3c21df,1823,"['../stimuli/objectome/2241.jpeg', '../stimuli/objectome/2250.jpeg', '../stimuli/objectome/902.jpeg']",,filler,106,286945,0.0-103.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:51 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,3.0,animals,ELEPHANT_M,True,3.0,arrowdown,animals,902.0,ELEPHANT_M,within,False,11.0,animals,"[2241, 2250]",breed_pug,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,6345f8759cb434415f3c21e0,1319,"['../stimuli/objectome/532.jpeg', '../stimuli/objectome/537.jpeg', '../stimuli/objectome/367.jpeg']",,filler,108,288697,0.0-105.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:53 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,3.0,animals,bear,True,3.0,arrowdown,animals,367.0,bear,within,False,12.0,animals,"[532, 537]",hedgehog,V0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,6345f8799cb434415f3c21e1,3243,"['../stimuli/objectome/927.jpeg', '../stimuli/objectome/944.jpeg', '../stimuli/objectome/911.jpeg']",,filler,110,292356,0.0-107.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:56 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,3.0,animals,ELEPHANT_M,True,3.0,arrowdown,animals,911.0,ELEPHANT_M,within,False,13.0,animals,"[927, 944]",GORILLA,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,6345f87b9cb434415f3c21e2,1774,"['../stimuli/objectome/996.jpeg', '../stimuli/objectome/2772.jpeg', '../stimuli/objectome/2767.jpeg']",,filler,112,294548,0.0-109.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:12:59 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,1.0,animals,LIONESS,True,1.0,arrowleft,animals,996.0,LIONESS,within,False,14.0,animals,"[2772, 2767]",hedgehog,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,6345f8809cb434415f3c21e3,4027,"['../stimuli/objectome/1601.jpeg', '../stimuli/objectome/1875.jpeg', '../stimuli/objectome/1841.jpeg']",,filler,114,298977,0.0-111.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:13:03 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,3.0,planes,_19_flyingBoat,False,1.0,arrowdown,planes,1601.0,_05_future,within,False,15.0,planes,"[1875, 1841]",_19_flyingBoat,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,6345f8839cb434415f3c21e4,2237,"['../stimuli/objectome/1450.jpeg', '../stimuli/objectome/1522.jpeg', '../stimuli/objectome/1468.jpeg']",,filler,116,301878,0.0-113.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:13:06 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,2.0,chairs,_031,True,2.0,arrowright,chairs,1522.0,_031,within,False,16.0,chairs,"[1450, 1468]",_014,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,6345f8859cb434415f3c21e5,2199,"['../stimuli/objectome/1586.jpeg', '../stimuli/objectome/1374.jpeg', '../stimuli/objectome/1570.jpeg']",,filler,118,304562,0.0-115.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:13:09 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,2.0,chairs,_010,True,2.0,arrowright,chairs,1374.0,_010,within,False,17.0,chairs,"[1586, 1570]",_033,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,6345f8889cb434415f3c21e6,2496,"['../stimuli/objectome/1865.jpeg', '../stimuli/objectome/2814.jpeg', '../stimuli/objectome/1851.jpeg']",,filler,120,307399,0.0-117.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:13:11 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,3.0,planes,_19_flyingBoat,False,2.0,arrowdown,planes,2814.0,junkers88,within,False,18.0,planes,"[1865, 1851]",_19_flyingBoat,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,6345f88b9cb434415f3c21e7,2661,"['../stimuli/objectome/2835.jpeg', '../stimuli/objectome/2830.jpeg', '../stimuli/objectome/2429.jpeg']",,filler,122,310605,0.0-119.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:13:15 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,3.0,planes,f16,True,3.0,arrowdown,planes,2429.0,f16,within,False,19.0,planes,"[2835, 2830]",junkers88,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,6345f8909cb434415f3c21e8,3719,"['../stimuli/objectome/2827.jpeg', '../stimuli/objectome/3013.jpeg', '../stimuli/objectome/2818.jpeg']",,filler,124,314865,0.0-121.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:13:19 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,2.0,planes,sopwith,True,2.0,arrowright,planes,3013.0,sopwith,within,False,20.0,planes,"[2827, 2818]",junkers88,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,6345f8979cb434415f3c21e9,6495,"<p style='font-size: 150%'><b>You have finished Part 2!</b></p><p>Nice job! On this section, you averaged <b>90% accuracy</b>.</p><p>You're on track to earn a good bonus. Keep up the good work!</p><p>Click 'Next' to continue to Part 3.</p>",0,bonus_update,126,321876,0.0-123.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,filler,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:13:26 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,6345f8d49cb434415f3c21ea,,<p><img src='../stimuli/version1_color/id144_25R_C.png' ></img><img src='../stimuli/version1_color/id046_50R_D.png' ></img></p>,,retrieval_practice,128,383502,0.0-125.0-0.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:14:27 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,False,2.0,,,,,,,1.0,,,,,"{'muct_id': '214', 'lighting': 'u', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '63', 'lighting': 'q', 'race_guess': 'i', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",woman,144,0.0,0.8303192853927612,black,25R,C,woman,046,1.0,0.8523478507995605,20.0,50R,D,black,50R,D,50.0,"['../stimuli/version1_color/id144_25R_C.png', '../stimuli/version1_color/id046_50R_D.png']",00C,0.0,,,,,,,,,,,,,,,
810,6345f8e39cb434415f3c21eb,9515,<p><img src='../stimuli/version1_color/id144_25R_C.png' ></img><img src='../stimuli/version1_color/id046_50R_D.png' ></img></p>,0,retrieval_practice,130,398457,0.0-125.1-0.1,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:14:42 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,False,2.0,,,,,,,2.0,,,,,"{'muct_id': '214', 'lighting': 'u', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '63', 'lighting': 'q', 'race_guess': 'i', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",woman,144,0.0,0.8303192853927612,black,25R,C,woman,046,1.0,0.8523478507995605,20.0,50R,D,black,50R,D,50.0,"['../stimuli/version1_color/id144_25R_C.png', '../stimuli/version1_color/id046_50R_D.png']",00C,0.0,,,,,,,,,,,,,,,
811,6345f8eb9cb434415f3c21ec,4564,<p><img src='../stimuli/version1_color/id144_25R_C.png' ></img><img src='../stimuli/version1_color/id046_50R_D.png' ></img></p>,77,retrieval_practice,132,406644,0.0-125.2-0.2,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:14:51 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,True,2.0,,,,,,,3.0,,,,,"{'muct_id': '214', 'lighting': 'u', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '63', 'lighting': 'q', 'race_guess': 'i', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",woman,144,0.0,0.8303192853927612,black,25R,C,woman,046,1.0,0.8523478507995605,20.0,50R,D,black,50R,D,50.0,"['../stimuli/version1_color/id144_25R_C.png', '../stimuli/version1_color/id046_50R_D.png']",00C,0.0,,,,,,,,,,,,,,,
812,6345f8f39cb434415f3c21ed,5580,<p><img src='../stimuli/version1_color/id118_00C_U.png' ></img><img src='../stimuli/version1_color/id064_50R_D.png' ></img></p>,81,retrieval_practice,134,414657,0.0-126.0-0.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:14:59 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,True,2.0,,,,,,,4.0,,,,,"{'muct_id': '419', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '204', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,118,0.0,0.9124358892440796,black,00C,U,man,064,1.0,0.8585208654403687,2.0,25R,D,black,50R,D,50.0,"['../stimuli/version1_color/id118_00C_U.png', '../stimuli/version1_color/id064_50R_D.png']",25R,25.0,,,,,,,,,,,,,,,
813,6345f8fc9cb434415f3c21ee,5723,<p><img src='../stimuli/version1_color/id059_25R_D.png' ></img><img src='../stimuli/version1_color/id103_25L_D.png' ></img></p>,22,retrieval_practice,136,423373,0.0-127.0-0.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:15:07 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,True,1.0,,,,,,,5.0,,,,,"{'muct_id': '285', 'lighting': 'v', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '86', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",woman,103,1.0,0.909103512763977,black,25L,D,woman,059,0.0,0.8843951225280762,19.0,25R,D,black,25R,D,50.0,"['../stimuli/version1_color/id059_25R_D.png', '../stimuli/version1_color/id103_25L_D.png']",00C,0.0,,,,,,,,,,,,,,,
814,6345f9079cb434415f3c21ef,4779,<p><img src='../stimuli/version1_color/id085_25R_U.png' ></img><img src='../stimuli/version1_color/id065_50R_U.png' ></img></p>,16,retrieval,139,434329,0.0-129.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:15:18 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,True,1.0,,,,,,,1.0,,,,,"{'muct_id': '206', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '1.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '249', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",man,065,1.0,0.9138250946998596,black,50R,U,man,085,0.0,0.8539575934410095,34.0,25R,U,black,25R,U,50.0,"['../stimuli/version1_color/id085_25R_U.png', '../stimuli/version1_color/id065_50R_U.png']",00C,0.0,,,,,,,,,,,,,,,
815,6345f90f9cb434415f3c21f0,6589,<p><img src='../stimuli/version1_color/id089_50L_C.png' ></img><img src='../stimuli/version1_color/id002_25R_C.png' ></img></p>,67,retrieval,141,442085,0.0-131.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:15:26 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,True,2.0,,,,,,,2.0,,,,,"{'muct_id': '255', 'lighting': 't', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '2', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': 'eyes', 'race_common': 'white', 'gender_common': 'man'}",man,089,0.0,0.8517314195632935,white,50L,C,man,002,1.0,0.906552255153656,3.0,50R,C,white,25R,C,50.0,"['../stimuli/version1_color/id089_50L_C.png', '../stimuli/version1_color/id002_25R_C.png']",25L,-25.0,,,,,,,,,,,,,,,
816,6345f9149cb434415f3c21f1,4532,<p><img src='../stimuli/version1_color/id111_25L_U.png' ></img><img src='../stimuli/version1_color/id020_50R_C.png' ></img></p>,22,retrieval,143,447649,0.0-133.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:15:32 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,True,1.0,,,,,,,3.0,,,,,"{'muct_id': '24', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '405', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair earrings', 'race_common': 'black', 'gender_common': 'woman'}",woman,020,1.0,0.8775927424430847,black,50R,C,woman,111,0.0,0.8328166604042053,11.0,50L,U,black,25L,U,50.0,"['../stimuli/version1_color/id111_25L_U.png', '../stimuli/version1_color/id020_50R_C.png']",25R,25.0,,,,,,,,,,,,,,,
817,6345f91d9cb434415f3c21f2,7525,<p><img src='../stimuli/version1_color/id044_25R_D.png' ></img><img src='../stimuli/version1_color/id141_50R_U.png' ></img></p>,19,retrieval,145,456182,0.0-135.0,58b0b2f5b3ae2f0001d34325,633e47989d9c0ed6dfbfb57b,6345f74d42b9f0e9071ec3f0,,tx7nh8lb7gzx97zdh7bs,"10/11/2022, 7:15:40 PM",Chrome,task_exp2,chris,pilot_prolific_exp2.2,,,,True,1.0,,,,,,,4.0,,,,,"{'muct_id': '77', 'lighting': 's', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '60', 'lighting': 's', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",woman,141,1.0,0.8034815192222595,white,50R,U,man,044,0.0,0.8736042380332947,22.0,25R,D,white,25R,D,50.0,"['../stimuli/version1_color/id044_25R_D.png', '../stimuli/version1_color/id141_50R_U.png']",00C,0.0,,,,,,,,,,,,,,,
