,_id,browser,choice,collection,correct,correct_response,database,datetime,experiment_id,internal_node_id,iteration,key_press,oddity_gender,oddity_identity,oddity_index,oddity_race,oddity_tiltLR,oddity_tiltUD,rt,stimulus,time_elapsed,timed_out,trial_index,trial_number,trial_type,typicals_gender,typicals_identity,typicals_indices,typicals_race,typicals_tiltsLR,typicals_tiltsUD,practice_threshold_met,oddity_meta,typicals_meta,button_pressed,last_trial_type,prediction,choice_category,choice_object,oddity_category,oddity_name,oddity_type,stimulus_response_map,typical_category,typical_indices,typical_name,variation_level,encoding_pair,encoding_type,gender,identity,meta,original_index,original_tiltLR,original_tiltUD,race,response,retrieval_condition,tiltLR,tiltUD,tilt_change,tilt_difference,original_tilt,encoding_accuracy,encoding_avg_rt,encoding_n_trials,experimental_duration,filler_accuracy,filler_avg_rt,filler_n_trials,params,retrieval_accuracy,retrieval_avg_rt,retrieval_n_trials,total_bonus,total_payment,age,gender_other,latinx,session_id,study_id,subject_id,meta_new,meta_old,new_gender,new_identity,new_index,new_race,new_tiltLR,new_tiltUD,old_encoding_pair,old_encoding_type,old_gender,old_identity,old_index,old_original_index,old_original_tiltLR,old_original_tiltUD,old_race,old_tiltLR,old_tiltUD,stimuli,oddity_mb,typicals_mb,new_mb,old_mb,old_tilt_change,old_tilt_difference
11354,626b384d1a371c538416a915,Chrome,1.0,main_task,1.0,1.0,chris,"4/28/2022, 8:58:53 PM",y9krtso6fmwtl2u13csl,0.0-56.0,pilot_prolific_afc2,37,woman,126,0.0,black,00C,U,8432,"['../stimuli/version1_gray_lm/id126_00C_U.png', '../stimuli/version1_gray_lm/id022_25L_C.png', '../stimuli/version1_gray_lm/id022_25R_D.png']",203997.0,0.0,61.0,27.0,encoding,woman,022,"[1, 2]",black,"['25L', '25R']","['C', 'D']",,"{'muct_id': '434', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '26', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.8040019869804382,"[0.8643106818199158, 0.827724814414978]",,,,
11355,626b384e1a371c538416a916,Chrome,,main_task,0.0,2.0,chris,"4/28/2022, 8:58:54 PM",o1qhbw4lrfpx8jk9vyxn,0.0-126.15-0.15,pilot_prolific_afc2,,,,,,,,1938.5,,712748.0,0.0,166.0,16.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,626b3577282c133991d70a8a,626b317e2da99f76c814befa,5fa0ba49fba2f914b8b15677,"{'muct_id': '218', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '254', 'lighting': 'v', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}",woman,069,0.0,black,25L,D,156,oddity,man,146,1.0,29.0,25R,D,white,25R,D,"['../stimuli/version1_gray_lm/id069_25L_D.png', '../stimuli/version1_gray_lm/id146_25R_D.png']",,,0.8688085675239563,0.83741694688797,00C,0.0
11356,626b384e1a371c538416a917,Chrome,1.0,main_task,1.0,1.0,chris,"4/28/2022, 5:58:54 PM",e79drsrtw4392byd7eem,0.0-82.0,pilot_prolific_afc2,37,man,137,0.0,black,00C,D,1566,"['../stimuli/version1_gray_lm/id137_00C_D.png', '../stimuli/version1_gray_lm/id055_50R_C.png', '../stimuli/version1_gray_lm/id055_50L_U.png']",207079.0,0.0,87.0,40.0,encoding,man,055,"[1, 2]",black,"['50R', '50L']","['C', 'U']",,"{'muct_id': '617', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '81', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3775e98086d6b04d8f59,626b317e2da99f76c814befa,5f18a55b2ea9200abb068f3b,,,,,,,,,,,,,,,,,,,,,0.8765964508056641,"[0.8184372186660767, 0.7927300930023193]",,,,
11357,626b384f1a371c538416a918,Chrome,3.0,main_task,1.0,3.0,chris,"4/28/2022, 8:58:55 PM",y9krtso6fmwtl2u13csl,0.0-58.0,pilot_prolific_afc2,40,man,145,2.0,white,50L,C,1481,"['../stimuli/version1_gray_lm/id156_50R_D.png', '../stimuli/version1_gray_lm/id156_00C_U.png', '../stimuli/version1_gray_lm/id145_50L_C.png']",206208.0,0.0,63.0,28.0,encoding,man,156,"[0, 1]",white,"['50R', '00C']","['D', 'U']",,"{'muct_id': '230', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '258', 'lighting': 'u', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.829352855682373,"[0.8099566698074341, 0.8364711403846741]",,,,
11358,626b38511a371c538416a919,Chrome,3.0,main_task,0.0,1.0,chris,"4/28/2022, 8:58:56 PM",y9krtso6fmwtl2u13csl,0.0-60.0,pilot_prolific_afc2,40,man,128,0.0,black,00C,U,1196,"['../stimuli/version1_gray_lm/id128_00C_U.png', '../stimuli/version1_gray_lm/id004_25L_C.png', '../stimuli/version1_gray_lm/id004_25R_D.png']",207833.0,0.0,65.0,29.0,encoding,man,004,"[1, 2]",black,"['25L', '25R']","['C', 'D']",,"{'muct_id': '436', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '3.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '4', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.7991980314254761,"[0.8772100806236267, 0.8541693687438965]",,,,
11359,626b38531a371c538416a91a,Chrome,1.0,main_task,0.0,3.0,chris,"4/28/2022, 8:58:58 PM",y9krtso6fmwtl2u13csl,0.0-62.0,pilot_prolific_afc2,37,woman,148,2.0,white,25L,C,1308,"['../stimuli/version1_gray_lm/id054_00C_U.png', '../stimuli/version1_gray_lm/id054_25R_D.png', '../stimuli/version1_gray_lm/id148_25L_C.png']",209895.0,0.0,67.0,30.0,encoding,woman,054,"[0, 1]",white,"['00C', '25R']","['U', 'D']",,"{'muct_id': '415', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '80', 'lighting': 's', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.8130893111228943,"[0.8471009135246277, 0.8438113331794739]",,,,
11360,626b38561a371c538416a91b,Chrome,3.0,main_task,1.0,3.0,chris,"4/28/2022, 8:59:01 PM",y9krtso6fmwtl2u13csl,0.0-64.0,pilot_prolific_afc2,40,man,146,2.0,white,50R,U,2302,"['../stimuli/version1_gray_lm/id049_00C_C.png', '../stimuli/version1_gray_lm/id049_25L_D.png', '../stimuli/version1_gray_lm/id146_50R_U.png']",212684.0,0.0,69.0,31.0,encoding,man,049,"[0, 1]",white,"['00C', '25L']","['C', 'D']",,"{'muct_id': '254', 'lighting': 'v', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '66', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.7889776825904846,"[0.8645100593566895, 0.8833909630775452]",,,,
11361,626b38591a371c538416a91c,Chrome,,main_task,,,chris,"4/28/2022, 5:59:05 PM",,0.0-84.0,pilot_prolific_afc2,,,,,,,,9984.899999976158,"<p style='font-size: 150%'><b>You have finished Part 1!</b></p><p>On this section, you averaged <b>68% accuracy</b>.</p><p>At this rate, you won't earn any bonus above the base rate.<br>Take your time on the next parts to make sure you can make a bonus!</p><p>Click 'Next' to continue to Part 2.</p>",217418.0,,89.0,,bonus_update,,,,,,,,,,0,encoding,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3775e98086d6b04d8f59,626b317e2da99f76c814befa,5f18a55b2ea9200abb068f3b,,,,,,,,,,,,,,,,,,,,,,,,,,
11362,626b38591a371c538416a91d,Chrome,,main_task,0.0,2.0,chris,"4/28/2022, 8:59:05 PM",o1qhbw4lrfpx8jk9vyxn,0.0-126.16-0.16,pilot_prolific_afc2,,,,,,,,,,723817.0,1.0,168.0,17.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3577282c133991d70a8a,626b317e2da99f76c814befa,5fa0ba49fba2f914b8b15677,"{'muct_id': '218', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '254', 'lighting': 'v', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}",woman,069,0.0,black,25L,D,156,oddity,man,146,1.0,29.0,25R,D,white,25R,D,"['../stimuli/version1_gray_lm/id069_25L_D.png', '../stimuli/version1_gray_lm/id146_25R_D.png']",,,0.8688085675239563,0.83741694688797,00C,0.0
11363,626b385b1a371c538416a91e,Chrome,2.0,main_task,1.0,2.0,chris,"4/28/2022, 8:59:06 PM",y9krtso6fmwtl2u13csl,0.0-66.0,pilot_prolific_afc2,39,woman,127,1.0,black,00C,C,4413,"['../stimuli/version1_gray_lm/id059_25L_D.png', '../stimuli/version1_gray_lm/id127_00C_C.png', '../stimuli/version1_gray_lm/id059_25R_U.png']",217607.0,0.0,71.0,32.0,encoding,woman,059,"[0, 2]",black,"['25L', '25R']","['D', 'U']",,"{'muct_id': '435', 'lighting': 'x', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'bandana', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '86', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.8018904328346252,"[0.8541462421417236, 0.8575663566589355]",,,,
11364,626b385d1a371c538416a91f,Chrome,2.0,main_task,0.0,1.0,chris,"4/28/2022, 8:59:09 PM",y9krtso6fmwtl2u13csl,0.0-68.0,pilot_prolific_afc2,39,man,149,0.0,white,50R,C,2172,"['../stimuli/version1_gray_lm/id149_50R_C.png', '../stimuli/version1_gray_lm/id044_50L_U.png', '../stimuli/version1_gray_lm/id044_00C_D.png']",220376.0,0.0,73.0,33.0,encoding,man,044,"[1, 2]",white,"['50L', '00C']","['U', 'D']",,"{'muct_id': '416', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}","{'muct_id': '60', 'lighting': 's', 'race_guess': 'u', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '2.0', 'notes': None, 'race_common': 'white', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.8044806718826294,"[0.7941684722900391, 0.8493353128433228]",,,,
11365,626b385f1a371c538416a920,Chrome,1.0,main_task,0.0,2.0,chris,"4/28/2022, 8:59:11 PM",y9krtso6fmwtl2u13csl,0.0-70.0,pilot_prolific_afc2,37,man,132,1.0,black,00C,D,1388,"['../stimuli/version1_gray_lm/id091_25L_U.png', '../stimuli/version1_gray_lm/id132_00C_D.png', '../stimuli/version1_gray_lm/id091_25R_C.png']",222327.0,0.0,75.0,34.0,encoding,man,091,"[0, 2]",black,"['25L', '25R']","['U', 'C']",,"{'muct_id': '450', 'lighting': 'w', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'man'}","{'muct_id': '260', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'm', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '4.0', 'notes': 'beard', 'race_common': 'black', 'gender_common': 'man'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.859184205532074,"[0.8089982271194458, 0.8275799751281738]",,,,
11366,626b38611a371c538416a921,Chrome,,main_task,0.0,2.0,chris,"4/28/2022, 8:59:13 PM",o1qhbw4lrfpx8jk9vyxn,0.0-126.17-0.17,pilot_prolific_afc2,,,,,,,,3546.400000035763,,732130.0,0.0,170.0,18.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,626b3577282c133991d70a8a,626b317e2da99f76c814befa,5fa0ba49fba2f914b8b15677,"{'muct_id': '218', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '254', 'lighting': 'v', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}",woman,069,0.0,black,25L,D,156,oddity,man,146,1.0,29.0,25R,D,white,25R,D,"['../stimuli/version1_gray_lm/id069_25L_D.png', '../stimuli/version1_gray_lm/id146_25R_D.png']",,,0.8688085675239563,0.83741694688797,00C,0.0
11367,626b38641a371c538416a922,Chrome,2.0,main_task,0.0,3.0,chris,"4/28/2022, 8:59:15 PM",y9krtso6fmwtl2u13csl,0.0-72.0,pilot_prolific_afc2,39,woman,133,2.0,black,25R,D,3849,"['../stimuli/version1_gray_lm/id020_00C_C.png', '../stimuli/version1_gray_lm/id020_50L_U.png', '../stimuli/version1_gray_lm/id133_25R_D.png']",226680.0,0.0,77.0,35.0,encoding,woman,020,"[0, 1]",black,"['00C', '50L']","['C', 'U']",,"{'muct_id': '601', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '24', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.8197259306907654,"[0.8305983543395996, 0.7525615692138672]",,,,
11368,626b38661a371c538416a923,Chrome,2.0,main_task,1.0,2.0,chris,"4/28/2022, 8:59:18 PM",y9krtso6fmwtl2u13csl,0.0-74.0,pilot_prolific_afc2,39,woman,150,1.0,white,00C,D,2029,"['../stimuli/version1_gray_lm/id029_25R_U.png', '../stimuli/version1_gray_lm/id150_00C_D.png', '../stimuli/version1_gray_lm/id029_25L_C.png']",229202.0,0.0,79.0,36.0,encoding,woman,029,"[0, 2]",white,"['25R', '25L']","['U', 'C']",,"{'muct_id': '422', 'lighting': 'w', 'race_guess': 'u', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'mouth', 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '39', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings hair', 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.8804672956466675,"[0.8426966667175293, 0.800741970539093]",,,,
11369,626b38681a371c538416a924,Chrome,,main_task,0.0,2.0,chris,"4/28/2022, 8:59:20 PM",o1qhbw4lrfpx8jk9vyxn,0.0-126.18-0.18,pilot_prolific_afc2,,,,,,,,5434.699999988079,,739591.0,0.0,172.0,19.0,retrieval_practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,626b3577282c133991d70a8a,626b317e2da99f76c814befa,5fa0ba49fba2f914b8b15677,"{'muct_id': '218', 'lighting': 't', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '254', 'lighting': 'v', 'race_guess': 'w', 'gender_guess': 'm', 'quality': '2', 'quality_eyes': '2', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '2', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'hair', 'race_common': 'white', 'gender_common': 'man'}",woman,069,0.0,black,25L,D,156,oddity,man,146,1.0,29.0,25R,D,white,25R,D,"['../stimuli/version1_gray_lm/id069_25L_D.png', '../stimuli/version1_gray_lm/id146_25R_D.png']",,,0.8688085675239563,0.83741694688797,00C,0.0
11370,626b386b1a371c538416a925,Chrome,3.0,main_task,1.0,3.0,chris,"4/28/2022, 8:59:23 PM",y9krtso6fmwtl2u13csl,0.0-76.0,pilot_prolific_afc2,40,woman,136,2.0,black,50R,D,4808,"['../stimuli/version1_gray_lm/id016_00C_C.png', '../stimuli/version1_gray_lm/id016_25L_U.png', '../stimuli/version1_gray_lm/id136_50R_D.png']",234468.0,0.0,81.0,37.0,encoding,woman,016,"[0, 1]",black,"['00C', '25L']","['C', 'U']",,"{'muct_id': '616', 'lighting': 'y', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}","{'muct_id': '18', 'lighting': 'q', 'race_guess': 'b', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': 'earrings', 'race_common': 'black', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.8386529088020325,"[0.8335258364677429, 0.7409974336624146]",,,,
11371,626b386c1a371c538416a926,Chrome,2.0,main_task,1.0,2.0,chris,"4/28/2022, 5:59:24 PM",e79drsrtw4392byd7eem,0.0-86.0-0.0,pilot_prolific_afc2,39,,,2097.0,,,,1527,"['../stimuli/objectome/927.jpeg', '../stimuli/objectome/2097.jpeg', '../stimuli/objectome/939.jpeg']",237127.0,0.0,91.0,1.0,filler,,,,,,,,,,,,,animals,bear,animals,bear,within,"{'1': None, '2': None, '3': None}",animals,"[927, 939]",GORILLA,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3775e98086d6b04d8f59,626b317e2da99f76c814befa,5f18a55b2ea9200abb068f3b,,,,,,,,,,,,,,,,,,,,,,,,,,
11372,626b386e1a371c538416a927,Chrome,2.0,main_task,0.0,3.0,chris,"4/28/2022, 8:59:25 PM",y9krtso6fmwtl2u13csl,0.0-78.0,pilot_prolific_afc2,39,woman,151,2.0,white,00C,C,1924,"['../stimuli/version1_gray_lm/id017_25L_D.png', '../stimuli/version1_gray_lm/id017_25R_U.png', '../stimuli/version1_gray_lm/id151_00C_C.png']",236908.0,0.0,83.0,38.0,encoding,woman,017,"[0, 1]",white,"['25L', '25R']","['D', 'U']",,"{'muct_id': '444', 'lighting': 'w', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}","{'muct_id': '19', 'lighting': 'r', 'race_guess': 'w', 'gender_guess': 'w', 'quality': '3', 'quality_eyes': '3', 'quality_mouth': '3', 'quality_ears': '3', 'quality_hair': '3', 'quality_neck': '3', 'facial_hair': '0.0', 'notes': None, 'race_common': 'white', 'gender_common': 'woman'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3772c83467ede37ada43,626b317e2da99f76c814befb,60fefa8d26f46e84a295b223,,,,,,,,,,,,,,,,,,,,,0.8594769239425659,"[0.8347819447517395, 0.7955293655395508]",,,,
11373,626b386f1a371c538416a928,Chrome,1.0,main_task,1.0,1.0,chris,"4/28/2022, 5:59:27 PM",e79drsrtw4392byd7eem,0.0-87.0-0.0,pilot_prolific_afc2,37,,,1514.0,,,,1718,"['../stimuli/objectome/1514.jpeg', '../stimuli/objectome/3031.jpeg', '../stimuli/objectome/3003.jpeg']",240143.0,0.0,93.0,2.0,filler,,,,,,,,,,,,,planes,_01_Airliner_2jetEngines,planes,_01_Airliner_2jetEngines,within,"{'1': None, '2': None, '3': None}",planes,"[3031, 3003]",sopwith,V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626b3775e98086d6b04d8f59,626b317e2da99f76c814befa,5f18a55b2ea9200abb068f3b,,,,,,,,,,,,,,,,,,,,,,,,,,
